iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
1077,decode,54,56,305,106348.541,106349.041,0.5
1078,prefill,43,8192,278,106365.851,106378.17,12.319
1079,prefill,41,8192,270,106391.498,106403.473,11.974
1080,decode,127,128,306,106710.583,106711.389,0.805
1081,decode,111,112,307,107049.552,107050.285,0.732
1082,decode,93,96,308,107061.149,107061.867,0.718
1083,decode,81,88,282,107071.971,107072.584,0.613
1084,decode,64,64,283,107085.041,107085.558,0.517
1085,prefill,46,8192,264,107102.808,107115.461,12.653
1086,prefill,37,8192,261,107128.601,107141.215,12.614
1087,decode,135,136,276,107448.945,107449.799,0.854
1088,decode,107,112,277,107785.362,107786.107,0.745
1089,decode,88,88,278,107805.271,107805.905,0.634
1090,decode,69,72,279,107814.982,107815.533,0.551
1091,decode,62,64,280,107826.024,107826.592,0.569
1092,prefill,53,8192,255,107845.998,107858.325,12.327
1093,prefill,40,8192,255,107872.147,107884.663,12.515
1094,decode,137,144,281,108191.432,108192.31,0.878
1095,decode,117,120,271,108527.441,108528.197,0.755
1096,decode,94,96,272,108545.329,108545.987,0.659
1097,decode,81,88,273,108556.191,108556.837,0.646
1098,decode,67,72,274,108568.659,108569.215,0.557
1099,prefill,40,8192,289,108586.222,108598.345,12.123
1100,prefill,42,8192,260,108611.735,108624.075,12.34
1101,decode,128,128,290,108931.365,108932.167,0.802
1102,decode,101,104,291,109270.682,109271.383,0.701
1103,decode,74,80,292,109285.962,109286.54,0.578
1104,decode,53,56,288,109295.47,109295.992,0.523
1105,decode,40,40,286,109306.589,109307.029,0.44
1106,decode,31,32,287,109316.687,109317.09,0.403
1107,prefill,49,8192,277,109334.33,109346.95,12.62
1108,prefill,37,8192,280,109359.711,109372.214,12.503
1109,decode,108,112,288,109678.954,109679.721,0.767
1110,decode,94,96,285,110015.428,110016.174,0.746
1111,decode,81,88,286,110026.775,110027.448,0.674
1112,decode,65,72,284,110038.836,110039.391,0.555
1113,decode,53,56,285,110050.484,110050.985,0.501
1114,decode,39,40,282,110062.381,110062.821,0.44
1115,prefill,55,8192,286,110081.247,110094.074,12.827
1116,prefill,38,8192,266,110107.488,110119.695,12.207
1117,decode,125,128,287,110426.474,110427.278,0.804
1118,decode,113,120,288,110762.145,110762.923,0.778
1119,decode,88,88,288,110775.094,110775.706,0.612
1120,decode,64,64,289,110787.706,110788.242,0.536
1121,decode,54,56,290,110797.962,110798.451,0.489
1122,prefill,49,8192,273,110816.497,110828.86,12.364
1123,prefill,38,8192,256,110842.032,110853.975,11.943
1124,decode,130,136,291,111162.525,111163.385,0.86
1125,decode,107,112,292,111497.947,111498.667,0.72
1126,decode,79,80,293,111517.522,111518.126,0.604
1127,decode,63,64,294,111527.373,111527.903,0.529
1128,decode,42,48,295,111539.852,111540.309,0.457
1129,prefill,65,8192,254,111560.33,111572.58,12.249
1130,prefill,50,8192,240,111587.742,111600.024,12.282
1131,decode,141,144,291,111909.662,111910.594,0.933
1132,decode,118,120,283,112241.278,112242.075,0.797
1133,decode,91,96,284,112259.773,112260.418,0.645
1134,decode,78,80,268,112268.87,112269.45,0.58
1135,decode,57,64,269,112281.77,112282.289,0.519
1136,decode,46,48,270,112292.511,112292.986,0.475
1137,prefill,61,8192,248,112312.46,112324.862,12.402
1138,prefill,45,8192,250,112339.171,112351.346,12.175
1139,decode,136,136,271,112657.051,112657.893,0.842
1140,decode,114,120,272,112993.083,112993.861,0.778
1141,decode,90,96,273,113011.205,113011.871,0.666
1142,decode,75,80,274,113020.714,113021.309,0.595
1143,decode,60,64,275,113033.131,113033.65,0.519
1144,prefill,47,8192,281,113051.281,113063.544,12.263
1145,prefill,39,8192,282,113077.216,113089.335,12.119
1146,decode,130,136,283,113398.553,113399.433,0.88
1147,decode,112,112,283,113733.083,113733.806,0.723
1148,decode,98,104,284,113750.526,113751.233,0.707
1149,decode,79,80,285,113762.775,113763.384,0.609
1150,decode,64,64,286,113774.966,113775.485,0.519
1151,decode,60,64,287,113785.756,113786.265,0.509
1152,prefill,41,8192,271,113803.24,113815.532,12.292
1153,prefill,39,8192,285,113829.656,113841.875,12.219
1154,decode,127,128,288,114149.494,114150.37,0.875
1155,decode,104,104,289,114486.232,114486.933,0.701
1156,decode,82,88,290,114500.826,114501.437,0.611
1157,decode,63,64,289,114511.166,114511.685,0.519
1158,decode,45,48,290,114523.101,114523.559,0.458
1159,decode,32,32,291,114533.428,114533.832,0.404
1160,prefill,62,8192,263,114554.028,114566.341,12.313
1161,prefill,37,8192,282,114578.442,114590.276,11.833
1162,decode,121,128,292,114900.565,114901.946,1.381
1163,decode,104,104,293,115232.845,115233.593,0.748
1164,decode,96,96,294,115245.022,115245.679,0.657
1165,decode,77,80,295,115257.722,115258.323,0.6
1166,decode,63,64,296,115269.665,115270.206,0.541
1167,prefill,52,8192,277,115289.184,115302.81,13.626
1168,prefill,41,8192,302,115317.259,115329.242,11.983
1169,decode,143,144,303,115636.602,115637.564,0.963
1170,decode,120,120,304,115971.392,115972.192,0.8
1171,decode,93,96,304,115990.594,115991.263,0.67
1172,decode,71,72,305,116000.819,116001.378,0.559
1173,decode,48,48,306,116012.991,116013.468,0.477
1174,prefill,48,8192,297,116029.902,116042.488,12.586
1175,prefill,44,8192,285,116056.8,116069.117,12.316
1176,decode,130,136,307,116374.277,116375.145,0.868
1177,decode,113,120,308,116710.891,116711.638,0.747
1178,decode,89,96,309,116728.955,116729.603,0.649
1179,decode,72,72,310,116740.414,116740.974,0.56
1180,decode,64,64,311,116751.844,116752.361,0.517
1181,decode,53,56,312,116763.705,116764.241,0.536
1182,prefill,49,8192,243,116781.268,116794.484,13.215
1183,prefill,47,8192,252,116810.164,116822.439,12.275
1184,decode,139,144,313,117125.591,117126.51,0.919
1185,decode,120,120,264,117461.885,117462.642,0.757
1186,decode,107,112,265,117478.338,117479.071,0.733
1187,decode,94,96,266,117489.74,117490.407,0.667
1188,decode,76,80,256,117503.06,117503.646,0.586
1189,decode,65,72,257,117514.546,117515.106,0.56
1190,prefill,56,8192,256,117534.368,117546.833,12.465
1191,prefill,41,8192,257,117560.404,117572.765,12.361
1192,decode,147,152,258,117882.189,117883.161,0.972
1193,decode,126,128,259,118219.047,118219.913,0.866
1194,decode,99,104,260,118236.206,118236.903,0.697
1195,decode,80,80,261,118246.036,118246.626,0.59
1196,decode,67,72,262,118257.889,118258.439,0.55
1197,prefill,47,8192,263,118276.399,118288.715,12.316
1198,prefill,42,8192,269,118302.412,118314.524,12.112
1199,decode,145,152,270,118624.948,118625.869,0.921
1200,decode,125,128,271,118961.764,118962.556,0.792
1201,decode,101,104,272,118980.506,118981.202,0.697
1202,decode,82,88,273,118991.516,118992.15,0.634
1203,decode,61,64,274,119004.556,119005.089,0.534
1204,decode,52,56,275,119015.0,119015.502,0.502
1205,prefill,63,8192,257,119035.794,119048.424,12.63
1206,prefill,41,8192,258,119062.029,119075.03,13.001
1207,decode,146,152,276,119382.448,119383.419,0.971
1208,decode,110,112,277,119717.047,119717.793,0.745
1209,decode,75,80,278,119738.012,119738.594,0.583
1210,decode,58,64,270,119745.806,119746.343,0.537
1211,decode,48,48,257,119756.161,119756.624,0.463
1212,prefill,41,8192,284,119772.812,119785.229,12.416
1213,prefill,45,8192,245,119799.412,119812.241,12.829
1214,decode,121,128,285,120120.406,120121.326,0.921
1215,decode,104,104,286,120454.266,120455.005,0.738
1216,decode,80,80,278,120467.213,120467.855,0.643
1217,decode,66,72,279,120477.68,120478.247,0.567
1218,decode,53,56,280,120489.246,120489.741,0.496
1219,decode,44,48,252,120500.394,120500.865,0.471
1220,prefill,49,8192,261,120518.677,120531.706,13.029
1221,prefill,45,8192,247,120546.36,120558.78,12.42
1222,decode,123,128,262,120865.205,120866.045,0.84
1223,decode,99,104,263,121202.416,121203.134,0.717
1224,decode,80,80,264,121215.132,121215.717,0.586
1225,decode,61,64,265,121225.48,121226.015,0.535
1226,decode,45,48,266,121236.984,121237.443,0.459
1227,decode,42,48,267,121246.491,121246.948,0.457
1228,prefill,45,8192,267,121264.357,121277.137,12.78
1229,prefill,42,8192,257,121290.624,121302.838,12.213
1230,decode,117,120,268,121609.005,121609.811,0.806
1231,decode,104,104,269,121947.735,121948.438,0.702
1232,decode,96,96,270,121958.864,121959.511,0.647
1233,decode,83,88,271,121971.493,121972.118,0.624
1234,decode,74,80,272,121983.862,121984.443,0.582
1235,prefill,57,8192,247,122005.637,122018.668,13.031
1236,prefill,36,8192,270,122032.22,122044.604,12.385
1237,decode,147,152,273,122351.246,122352.211,0.966
1238,decode,114,120,274,122684.557,122685.319,0.762
1239,decode,92,96,275,122705.36,122706.05,0.69
1240,decode,78,80,276,122714.17,122714.766,0.596
1241,decode,63,64,277,122726.663,122727.193,0.531
1242,decode,46,48,276,122738.673,122739.15,0.477
1243,prefill,58,8192,280,122757.831,122770.155,12.325
1244,prefill,43,8192,257,122785.042,122797.976,12.934
1245,decode,134,136,281,123105.044,123105.902,0.858
1246,decode,116,120,282,123438.786,123439.548,0.762
1247,decode,101,104,283,123456.537,123457.228,0.691
1248,decode,84,88,284,123468.471,123469.097,0.625
1249,decode,69,72,285,123480.817,123481.369,0.552
1250,prefill,53,8192,249,123500.286,123512.551,12.265
1251,prefill,40,8192,239,123525.691,123537.675,11.985
1252,decode,145,152,286,123852.383,123853.419,1.036
1253,decode,123,128,287,124183.562,124184.359,0.798
1254,decode,107,112,288,124202.993,124203.697,0.704
1255,decode,96,96,289,124213.408,124214.061,0.653
1256,decode,77,80,290,124227.394,124227.984,0.59
1257,decode,60,64,291,124239.57,124240.119,0.548
1258,prefill,46,8192,270,124258.152,124270.635,12.484
1259,prefill,48,8192,271,124285.659,124297.762,12.103
1260,decode,129,136,292,124603.645,124604.519,0.874
1261,decode,112,112,293,124939.343,124940.122,0.779
1262,decode,82,88,294,124957.208,124957.835,0.627
1263,decode,68,72,275,124967.132,124967.704,0.572
1264,decode,48,48,276,124979.609,124980.099,0.49
1265,decode,35,40,277,124990.522,124990.984,0.462
1266,prefill,63,8192,267,125011.07,125023.415,12.345
1267,prefill,47,8192,220,125038.277,125050.575,12.298
1268,decode,130,136,278,125357.791,125358.632,0.842
1269,decode,112,112,269,125691.945,125692.672,0.727
1270,decode,100,104,270,125708.444,125709.13,0.686
1271,decode,84,88,271,125720.474,125721.107,0.634
1272,decode,70,72,272,125732.693,125733.278,0.584
1273,prefill,46,8192,256,125751.39,125763.73,12.34
1274,prefill,41,8192,264,125777.601,125789.763,12.162
1275,decode,132,136,266,126101.054,126101.921,0.866
1276,decode,104,104,267,126436.12,126437.107,0.987
1277,decode,88,88,268,126454.309,126454.947,0.638
1278,decode,72,72,268,126464.679,126465.248,0.569
1279,decode,59,64,269,126476.677,126477.274,0.597
1280,prefill,44,8192,261,126495.047,126507.495,12.448
1281,prefill,46,8192,259,126521.947,126534.687,12.741
1282,decode,135,136,270,126840.619,126841.495,0.876
1283,decode,118,120,271,127178.483,127179.244,0.76
1284,decode,108,112,272,127195.375,127196.126,0.751
1285,decode,92,96,273,127207.508,127208.169,0.661
1286,decode,81,88,274,127219.959,127220.582,0.623
1287,decode,69,72,275,127232.412,127232.99,0.578
1288,prefill,53,8192,253,127252.505,127264.988,12.483
1289,prefill,42,8192,264,127279.238,127291.348,12.11
1290,decode,152,152,276,127597.787,127598.693,0.906
1291,decode,134,136,277,127934.028,127934.857,0.829
1292,decode,116,120,278,127952.036,127952.784,0.748
1293,decode,96,96,269,127968.115,127968.773,0.658
1294,decode,77,80,270,127980.965,127981.544,0.579
1295,decode,67,72,271,127992.432,127992.989,0.557
1296,prefill,40,8192,255,128009.398,128021.67,12.272
1297,prefill,41,8192,255,128034.723,128047.558,12.835
1298,decode,134,136,272,128356.786,128357.666,0.88
1299,decode,120,120,273,128694.068,128694.857,0.789
1300,decode,100,104,271,128712.968,128714.252,1.284
1301,decode,79,80,272,128725.266,128726.04,0.774
1302,decode,65,72,273,128736.797,128737.499,0.701
1303,decode,54,56,274,128748.243,128748.794,0.55
1304,prefill,47,8192,265,128767.422,128780.369,12.947
1305,prefill,41,8192,268,128797.073,128811.997,14.924
1306,decode,125,128,275,129114.412,129115.327,0.914
1307,decode,110,112,276,129450.442,129451.236,0.794
1308,decode,97,104,270,129461.967,129462.643,0.676
1309,decode,77,80,271,129474.469,129475.064,0.595
1310,decode,63,64,272,129486.588,129487.125,0.537
1311,decode,53,56,273,129498.148,129498.631,0.483
1312,prefill,48,8192,285,129515.86,129528.197,12.337
1313,prefill,41,8192,285,129541.924,129553.779,11.855
1314,decode,124,128,286,129862.283,129863.161,0.878
1315,decode,98,104,287,130198.714,130199.414,0.7
1316,decode,76,80,288,130212.279,130212.887,0.607
1317,decode,60,64,289,130222.13,130222.648,0.518
1318,decode,51,56,290,130233.417,130233.939,0.522
1319,prefill,49,8192,279,130252.091,130266.545,14.454
1320,prefill,42,8192,250,130281.254,130293.518,12.264
1321,decode,118,120,291,130596.183,130597.009,0.826
1322,decode,98,104,292,130936.53,130937.308,0.779
1323,decode,75,80,293,130945.754,130946.334,0.58
1324,decode,53,56,294,130956.637,130957.136,0.499
1325,decode,42,48,295,130967.377,130967.842,0.466
1326,prefill,48,8192,218,130984.538,130997.074,12.536
1327,prefill,42,8192,278,131010.146,131022.266,12.119
1328,decode,118,120,296,131329.102,131329.924,0.822
1329,decode,93,96,297,131666.444,131667.13,0.686
1330,decode,72,72,298,131680.148,131680.73,0.582
1331,decode,56,56,275,131689.839,131690.325,0.486
1332,decode,45,48,260,131700.947,131701.421,0.475
1333,decode,39,40,261,131711.181,131711.607,0.426
1334,prefill,43,8192,276,131729.473,131741.829,12.356
1335,prefill,40,8192,272,131755.958,131768.946,12.989
1336,decode,113,120,277,132072.995,132074.009,1.013
1337,decode,99,104,274,132409.401,132410.347,0.946
1338,decode,83,88,275,132422.542,132423.365,0.823
1339,decode,60,64,276,132434.482,132435.161,0.68
1340,decode,48,48,277,132445.62,132446.231,0.611
1341,decode,40,40,271,132456.101,132456.649,0.548
1342,prefill,40,8192,266,132473.053,132486.406,13.353
1343,prefill,44,8192,265,132500.163,132512.251,12.088
1344,decode,107,112,272,132821.302,132822.196,0.894
1345,decode,91,96,273,133156.144,133156.906,0.762
1346,decode,78,80,274,133167.349,133168.041,0.692
1347,decode,61,64,275,133179.133,133179.659,0.525
1348,decode,49,56,276,133190.768,133191.347,0.579
1349,prefill,63,8192,259,133212.519,133224.837,12.319
1350,prefill,39,8192,257,133238.3,133250.344,12.044
1351,decode,138,144,272,133562.673,133563.796,1.124
1352,decode,114,120,273,133895.444,133896.276,0.832
1353,decode,95,96,274,133914.522,133915.186,0.664
1354,decode,80,80,275,133925.066,133925.662,0.596
1355,decode,59,64,274,133937.882,133938.408,0.526
1356,prefill,45,8192,246,133955.775,133968.159,12.383
1357,prefill,39,8192,268,133983.372,133995.32,11.948
1358,decode,125,128,274,134299.543,134300.454,0.91
1359,decode,111,112,275,134638.002,134638.769,0.767
1360,decode,89,96,276,134651.69,134652.385,0.696
1361,decode,75,80,277,134662.683,134663.29,0.607
1362,decode,51,56,267,134676.255,134676.765,0.51
1363,prefill,55,8192,269,134695.356,134707.666,12.31
1364,prefill,42,8192,261,134722.597,134734.603,12.006
1365,decode,134,136,270,135040.434,135041.382,0.948
1366,decode,111,112,271,135376.615,135377.597,0.982
1367,decode,92,96,272,135395.937,135396.594,0.657
1368,decode,74,80,273,135407.272,135407.866,0.594
1369,decode,58,64,274,135419.373,135419.903,0.53
1370,prefill,45,8192,261,135437.153,135449.407,12.254
1371,prefill,36,8192,261,135463.025,135475.005,11.98
1372,decode,125,128,275,135781.322,135782.134,0.812
1373,decode,107,112,276,136117.689,136118.421,0.732
1374,decode,92,96,277,136132.5,136133.165,0.664
1375,decode,63,64,278,136144.892,136145.416,0.523
1376,decode,51,56,279,136155.186,136155.673,0.487
1377,decode,41,48,280,136165.885,136166.338,0.453
1378,prefill,58,8192,247,136185.662,136198.131,12.47
1379,prefill,41,8192,262,136211.663,136223.61,11.947
1380,decode,124,128,281,136530.814,136531.669,0.855
1381,decode,107,112,282,136866.227,136866.969,0.742
1382,decode,85,88,283,136880.026,136880.65,0.624
1383,decode,69,72,284,136891.617,136892.288,0.671
1384,decode,55,56,285,136903.686,136904.19,0.503
1385,decode,46,48,278,136914.895,136915.362,0.467
1386,prefill,58,8192,241,136934.551,136946.969,12.418
1387,prefill,42,8192,243,136960.995,136972.947,11.951
1388,decode,132,136,279,137279.013,137279.867,0.855
1389,decode,97,104,257,137613.054,137613.757,0.703
1390,decode,73,80,258,137633.028,137633.612,0.585
1391,decode,64,64,259,137641.217,137641.734,0.517
1392,decode,54,56,260,137653.213,137653.722,0.509
1393,prefill,42,8192,297,137669.196,137681.942,12.746
1394,prefill,43,8192,292,137695.905,137707.956,12.05
1395,decode,129,136,298,138015.635,138016.527,0.893
1396,decode,112,112,299,138352.757,138353.571,0.814
1397,decode,87,88,300,138371.084,138371.7,0.616
1398,decode,72,72,301,138381.255,138381.819,0.565
1399,prefill,52,8192,265,138400.341,138412.91,12.569
1400,prefill,37,8192,255,138427.121,138439.194,12.072
1401,decode,150,152,302,138747.273,138748.307,1.034
1402,decode,117,120,303,139083.22,139083.997,0.777
1403,decode,94,96,304,139108.413,139109.089,0.676
1404,decode,77,80,305,139114.392,139114.985,0.593
1405,decode,59,64,305,139127.032,139127.552,0.519
1406,prefill,61,8192,260,139147.819,139160.305,12.486
1407,prefill,40,8192,253,139173.889,139186.083,12.194
1408,decode,133,136,295,139494.359,139495.238,0.879
1409,decode,111,112,265,139827.562,139828.299,0.737
1410,decode,82,88,266,139847.558,139848.184,0.626
1411,decode,62,64,267,139857.399,139857.936,0.537
1412,decode,53,56,268,139867.957,139868.442,0.485
1413,decode,38,40,266,139879.417,139879.855,0.439
1414,prefill,47,8192,279,139896.856,139909.149,12.293
1415,prefill,36,8192,276,139921.596,139933.518,11.922
1416,decode,108,112,280,140240.534,140241.307,0.773
1417,decode,92,96,281,140580.596,140581.479,0.883
1418,decode,71,72,282,140593.969,140594.566,0.597
1419,decode,53,56,283,140603.927,140604.465,0.538
1420,decode,38,40,278,140615.651,140616.134,0.483
1421,decode,32,32,279,140624.711,140625.24,0.529
1422,prefill,55,8192,274,140644.415,140657.151,12.736
1423,prefill,35,8192,272,140670.37,140682.383,12.013
1424,decode,111,112,280,140989.371,140990.166,0.795
1425,decode,91,96,281,141322.707,141323.399,0.692
1426,decode,77,80,282,141337.805,141338.402,0.597
1427,decode,56,56,283,141348.609,141349.111,0.501
1428,decode,41,48,284,141360.17,141360.637,0.467
1429,prefill,56,8192,266,141379.141,141391.428,12.287
1430,prefill,39,8192,278,141406.184,141418.258,12.074
1431,decode,127,128,285,141723.756,141724.566,0.81
1432,decode,111,112,286,142059.546,142060.27,0.724
1433,decode,91,96,287,142074.251,142074.904,0.653
1434,decode,80,80,288,142084.644,142085.242,0.599
1435,decode,67,72,284,142097.501,142098.061,0.56
1436,decode,58,64,285,142109.283,142109.813,0.53
1437,prefill,62,8192,260,142130.595,142142.776,12.181
1438,prefill,37,8192,299,142155.323,142167.229,11.907
1439,decode,143,144,300,142476.613,142477.509,0.895
1440,decode,132,136,301,142811.29,142812.124,0.835
1441,decode,107,112,302,142831.807,142832.806,0.999
1442,decode,83,88,303,142848.081,142848.996,0.915
1443,decode,70,72,304,142859.195,142859.955,0.76
1444,prefill,46,8192,302,142877.984,142890.304,12.319
1445,prefill,39,8192,243,142905.549,142917.614,12.065
1446,decode,132,136,305,143223.214,143224.069,0.854
1447,decode,111,112,304,143557.145,143557.881,0.736
1448,decode,92,96,305,143578.41,143579.352,0.942
1449,decode,76,80,306,143588.811,143589.573,0.762
1450,decode,66,72,307,143600.456,143601.116,0.659
1451,prefill,59,8192,242,143621.227,143633.419,12.192
1452,prefill,45,8192,255,143648.642,143660.673,12.031
1453,decode,153,160,308,143967.705,143968.865,1.16
1454,decode,134,136,309,144302.333,144303.224,0.891
1455,decode,108,112,310,144322.087,144322.81,0.723
1456,decode,82,88,311,144337.701,144338.33,0.63
1457,decode,68,72,312,144349.019,144349.562,0.543
1458,prefill,56,8192,267,144369.544,144382.1,12.556
1459,prefill,40,8192,277,144397.258,144409.082,11.824
1460,decode,143,144,313,144714.785,144715.879,1.094
1461,decode,127,128,314,145051.017,145051.828,0.81
1462,decode,112,112,315,145069.416,145070.133,0.717
1463,decode,97,104,316,145082.026,145082.692,0.667
1464,decode,78,80,317,145095.382,145095.979,0.597
1465,prefill,47,8192,294,145113.919,145126.219,12.3
1466,prefill,44,8192,242,145140.866,145152.848,11.982
1467,decode,153,160,318,145460.269,145461.252,0.983
1468,decode,132,136,319,145795.889,145796.74,0.851
1469,decode,116,120,320,145814.734,145815.479,0.745
1470,decode,98,104,321,145830.889,145831.556,0.667
1471,decode,79,80,322,145844.072,145844.644,0.572
1472,decode,68,72,323,145855.556,145856.11,0.554
1473,prefill,52,8192,287,145874.644,145887.064,12.42
1474,prefill,45,8192,267,145901.486,145913.525,12.038
1475,decode,150,152,324,146221.721,146222.64,0.919
1476,decode,132,136,325,146559.92,146560.775,0.855
1477,decode,107,112,326,146579.494,146580.206,0.713
1478,decode,90,96,327,146594.506,146595.18,0.674
1479,decode,71,72,328,146607.236,146607.796,0.56
1480,decode,55,56,329,146619.278,146619.779,0.502
1481,prefill,67,8192,263,146641.46,146653.776,12.316
1482,prefill,47,8192,263,146668.04,146680.11,12.069
1483,decode,150,152,330,146986.961,146987.927,0.966
1484,decode,128,128,331,147319.997,147320.816,0.819
1485,decode,102,104,332,147339.13,147339.813,0.683
1486,decode,85,88,333,147349.938,147350.547,0.609
1487,prefill,61,8192,266,147370.788,147383.041,12.253
1488,prefill,43,8192,257,147397.064,147409.027,11.963
1489,decode,178,178,334,147721.003,147734.203,13.201
1490,decode,161,161,335,148056.94,148068.659,11.719
1491,decode,134,136,309,148077.998,148078.839,0.84
1492,decode,114,120,310,148091.673,148092.418,0.745
1493,decode,91,96,311,148109.029,148109.669,0.641
1494,prefill,44,8192,266,148125.528,148137.658,12.131
1495,prefill,45,8192,248,148151.318,148163.412,12.094
1496,decode,167,167,278,148472.829,148485.083,12.254
1497,decode,145,152,273,148811.627,148812.562,0.935
1498,decode,121,128,274,148832.222,148833.002,0.78
1499,decode,97,104,275,148847.642,148848.328,0.686
1500,decode,77,80,276,148860.269,148860.856,0.588
1501,decode,62,64,277,148871.848,148872.359,0.511
1502,prefill,44,8192,255,148889.342,148901.638,12.296
1503,prefill,39,8192,277,148914.238,148926.188,11.95
1504,decode,124,128,278,149232.797,149233.604,0.807
1505,decode,93,96,279,149568.869,149569.544,0.675
1506,decode,70,72,280,149585.038,149585.589,0.552
1507,decode,58,64,281,149593.575,149594.105,0.53
1508,decode,44,48,277,149605.665,149606.148,0.482
1509,decode,34,40,278,149615.974,149616.399,0.424
1510,prefill,54,8192,279,149634.492,149646.703,12.212
1511,prefill,43,8192,249,149659.249,149671.19,11.941
1512,decode,118,120,279,149978.714,149979.527,0.814
1513,decode,101,104,280,150314.235,150314.959,0.724
1514,decode,85,88,281,150327.609,150328.236,0.627
1515,decode,68,72,282,150338.988,150339.536,0.548
1516,prefill,52,8192,249,150358.586,150370.963,12.377
1517,prefill,45,8192,276,150385.109,150397.139,12.03
1518,decode,149,152,283,150704.58,150705.486,0.905
1519,decode,129,136,284,151040.704,151041.553,0.849
1520,decode,106,112,285,151060.309,151061.024,0.715
1521,decode,84,88,286,151075.707,151076.331,0.624
1522,decode,67,72,287,151087.565,151088.131,0.566
1523,prefill,52,8192,255,151106.709,151119.106,12.397
1524,prefill,41,8192,290,151131.758,151143.734,11.976
1525,decode,145,152,291,151451.816,151452.74,0.925
1526,decode,122,128,292,151788.838,151789.635,0.797
1527,decode,108,112,291,151807.463,151808.18,0.717
1528,decode,81,88,292,151820.429,151821.053,0.624
1529,decode,62,64,282,151832.298,151832.834,0.536
1530,decode,54,56,283,151842.6,151843.099,0.499
1531,prefill,59,8192,291,151863.02,151875.238,12.218
1532,prefill,43,8192,257,151888.589,151900.551,11.962
1533,decode,141,144,292,152206.538,152207.401,0.864
1534,decode,124,128,293,152543.969,152544.835,0.865
1535,decode,107,112,294,152561.731,152562.448,0.717
1536,decode,89,96,295,152573.722,152574.376,0.654
1537,decode,69,72,296,152586.527,152587.091,0.565
1538,prefill,46,8192,260,152604.65,152617.016,12.366
1539,prefill,42,8192,255,152630.584,152642.583,11.998
1540,decode,139,144,296,152950.224,152951.131,0.907
1541,decode,116,120,297,153284.948,153285.733,0.785
1542,decode,92,96,298,153304.534,153305.19,0.656
1543,decode,75,80,299,153314.723,153315.337,0.614
1544,decode,63,64,300,153326.293,153326.825,0.532
1545,decode,56,56,301,153337.566,153338.063,0.497
1546,prefill,46,8192,268,153355.023,153367.348,12.325
1547,prefill,37,8192,282,153379.769,153391.688,11.919
1548,decode,126,128,302,153700.86,153701.637,0.777
1549,decode,99,104,303,154037.108,154037.835,0.727
1550,decode,82,88,304,154052.032,154052.646,0.613
1551,decode,67,72,286,154062.358,154062.921,0.563
1552,decode,51,56,283,154074.655,154075.153,0.499
1553,prefill,66,8192,261,154096.168,154109.395,13.228
1554,prefill,43,8192,277,154122.961,154135.141,12.179
1555,decode,146,152,284,154440.431,154441.372,0.941
1556,decode,126,128,285,154776.813,154777.614,0.801
1557,decode,99,104,286,154796.319,154797.006,0.688
1558,decode,76,80,286,154807.367,154807.958,0.591
1559,decode,66,72,287,154818.194,154818.739,0.544
1560,decode,54,56,288,154830.338,154830.836,0.497
1561,prefill,46,8192,273,154848.127,154860.668,12.541
1562,prefill,38,8192,263,154872.838,154884.849,12.011
1563,decode,121,128,289,155191.322,155192.123,0.801
1564,decode,107,112,285,155527.165,155527.932,0.767
1565,decode,84,88,286,155542.375,155543.005,0.63
1566,decode,62,64,287,155553.336,155553.863,0.528
1567,decode,56,56,288,155563.815,155564.301,0.486
1568,prefill,49,8192,255,155583.528,155595.709,12.181
1569,prefill,43,8192,252,155608.971,155620.945,11.974
1570,decode,130,136,289,155928.833,155929.7,0.867
1571,decode,121,128,290,156264.848,156265.639,0.792
1572,decode,95,96,291,156282.501,156283.159,0.658
1573,decode,83,88,292,156293.932,156294.574,0.642
1574,decode,64,64,293,156306.833,156307.35,0.517
1575,prefill,64,8192,252,156327.897,156341.163,13.266
1576,prefill,41,8192,248,156355.428,156367.477,12.048
1577,decode,153,160,269,156673.466,156674.397,0.931
1578,decode,127,128,270,157012.125,157012.956,0.831
1579,decode,115,120,269,157028.703,157029.447,0.744
1580,decode,91,96,256,157041.846,157042.485,0.639
1581,decode,69,72,257,157054.561,157055.142,0.581
1582,prefill,46,8192,274,157072.778,157085.806,13.028
1583,prefill,40,8192,273,157098.628,157110.601,11.973
1584,decode,135,136,275,157417.446,157418.326,0.88
1585,decode,118,120,276,157754.042,157754.827,0.785
1586,decode,100,104,277,157773.358,157774.053,0.695
1587,decode,80,80,278,157787.107,157787.825,0.718
1588,decode,69,72,279,157796.912,157797.457,0.545
1589,prefill,46,8192,257,157816.035,157828.48,12.446
1590,prefill,45,8192,229,157842.134,157854.188,12.054
1591,decode,131,136,280,158161.433,158162.269,0.835
1592,decode,113,120,281,158498.066,158498.857,0.791
1593,decode,94,96,282,158516.06,158516.703,0.643
1594,decode,72,72,283,158527.761,158528.309,0.548
1595,decode,59,64,284,158539.253,158539.783,0.53
1596,prefill,39,8192,273,158555.912,158568.251,12.339
1597,prefill,41,8192,262,158581.649,158593.759,12.109
1598,decode,127,128,285,158901.78,158902.595,0.815
1599,decode,113,120,286,159239.095,159239.846,0.75
1600,decode,98,104,287,159253.264,159253.957,0.693
1601,decode,81,88,288,159265.278,159265.904,0.626
