iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
1048,decode,8,8,30532,228942.112,228942.409,0.297
1049,decode,8,8,30533,228973.569,228973.857,0.287
1050,decode,8,8,30534,229004.982,229005.266,0.284
1051,decode,8,8,30535,229036.673,229037.048,0.376
1052,decode,8,8,30536,229068.022,229068.327,0.306
1053,decode,8,8,30537,229099.409,229099.693,0.284
1054,decode,8,8,30538,229130.845,229131.142,0.297
1055,decode,8,8,30539,229162.389,229162.736,0.346
1056,decode,8,8,30540,229193.922,229194.258,0.337
1057,decode,8,8,30541,229225.209,229225.495,0.287
1058,decode,8,8,30542,229256.603,229256.887,0.284
1059,decode,8,8,30543,229288.057,229288.351,0.294
1060,decode,8,8,30544,229319.551,229319.848,0.297
1061,decode,8,8,30545,229350.831,229351.14,0.309
1062,decode,8,8,30546,229382.291,229382.579,0.288
1063,decode,8,8,30547,229413.789,229414.107,0.318
1064,decode,8,8,30548,229445.072,229445.356,0.284
1065,decode,8,8,30549,229476.514,229476.8,0.286
1066,decode,8,8,30550,229507.925,229508.254,0.329
1067,decode,8,8,30551,229539.408,229539.703,0.295
1068,decode,8,8,30552,229570.75,229571.061,0.311
1069,decode,8,8,30553,229602.13,229602.411,0.282
1070,decode,8,8,30554,229633.461,229633.745,0.284
1071,decode,8,8,30555,229664.847,229665.154,0.307
1072,decode,8,8,30556,229696.14,229696.424,0.285
1073,decode,8,8,30557,229727.407,229727.69,0.283
1074,decode,8,8,30558,229758.751,229759.049,0.298
1075,decode,8,8,30559,229790.222,229790.521,0.299
1076,decode,8,8,30560,229821.487,229821.77,0.283
1077,decode,8,8,30561,229852.885,229853.181,0.296
1078,decode,8,8,30562,229884.256,229884.548,0.293
1079,decode,8,8,30563,229915.623,229915.906,0.283
1080,decode,8,8,30564,229947.279,229947.564,0.285
1081,decode,8,8,30565,229978.444,229978.738,0.293
1082,decode,8,8,30566,230009.86,230010.18,0.319
1083,decode,8,8,30567,230041.263,230041.552,0.289
1084,decode,8,8,30568,230072.661,230072.968,0.307
1085,decode,8,8,30569,230104.024,230104.326,0.302
1086,decode,8,8,30570,230135.641,230136.006,0.365
1087,decode,8,8,30571,230166.849,230167.153,0.304
1088,decode,8,8,30572,230198.346,230198.649,0.303
1089,decode,8,8,30573,230229.693,230230.0,0.308
1090,decode,8,8,30574,230261.211,230261.499,0.288
1091,decode,8,8,30575,230292.654,230292.952,0.298
1092,decode,8,8,30576,230324.116,230324.4,0.283
1093,decode,8,8,30577,230355.529,230355.817,0.288
1094,decode,8,8,30578,230386.992,230387.281,0.289
1095,decode,8,8,30579,230418.414,230418.696,0.282
1096,prefill,1,8192,8196,230451.0,230463.535,12.535
1097,prefill,1,8192,16388,230481.372,230494.974,13.602
1098,prefill,2,8192,17852,231119.78,231132.782,13.003
1099,prefill,1,8192,14924,232116.539,232129.036,12.497
1100,prefill,2,8192,20346,232841.203,232853.824,12.62
1101,prefill,1,8192,10966,233774.997,233787.461,12.464
1102,prefill,1,8192,19158,234765.7,234777.874,12.174
1103,prefill,2,8192,24697,235524.347,235536.949,12.601
1104,prefill,1,8192,10849,236643.009,236656.235,13.226
1105,prefill,1,8192,19041,237767.215,237780.054,12.839
1106,prefill,1,8192,27233,238520.079,238532.674,12.595
1107,prefill,2,8192,33399,239634.58,239646.324,11.743
1108,prefill,1,8192,10222,241098.498,241111.85,13.353
1109,prefill,2,8192,17157,242582.298,242594.488,12.19
1110,prefill,1,8192,9472,243308.187,243320.665,12.478
1111,prefill,1,8192,17664,244285.408,244297.713,12.305
1112,prefill,1,8192,25856,244977.561,244991.038,13.477
1113,prefill,2,8192,30313,246030.896,246043.299,12.404
1114,prefill,1,8192,11931,247433.889,247446.447,12.558
1115,prefill,1,8192,20123,248607.853,248620.343,12.49
1116,prefill,1,3216,23339,249409.029,249421.799,12.771
1117,decode,7,8,33400,250569.38,250570.052,0.672
1118,decode,7,8,33401,251160.014,251160.472,0.458
1119,decode,7,8,33402,251187.729,251188.094,0.365
1120,decode,7,8,33403,251216.13,251216.463,0.332
1121,decode,7,8,33404,251244.268,251244.592,0.325
1122,decode,7,8,33405,251272.543,251272.867,0.324
1123,decode,7,8,33406,251300.807,251301.149,0.342
1124,decode,7,8,33407,251329.069,251329.393,0.324
1125,decode,7,8,33408,251357.39,251357.708,0.318
1126,decode,7,8,33409,251385.719,251386.065,0.347
1127,decode,7,8,33410,251414.018,251414.341,0.323
1128,decode,7,8,33411,251442.289,251442.608,0.319
1129,decode,7,8,33412,251470.552,251470.868,0.317
1130,decode,7,8,33413,251498.845,251499.193,0.348
1131,decode,7,8,33414,251527.177,251527.501,0.324
1132,decode,7,8,33415,251555.435,251555.755,0.32
1133,decode,7,8,33416,251583.729,251584.06,0.331
1134,decode,7,8,33417,251612.043,251612.351,0.308
1135,decode,7,8,33418,251640.259,251640.564,0.306
1136,decode,7,8,33419,251668.489,251668.794,0.305
1137,decode,7,8,33420,251696.771,251697.098,0.327
1138,decode,7,8,33421,251725.008,251725.315,0.307
1139,decode,7,8,33422,251753.313,251753.619,0.306
1140,decode,7,8,33423,251781.752,251782.084,0.332
1141,decode,7,8,33424,251809.993,251810.302,0.309
1142,decode,7,8,33425,251838.788,251839.13,0.343
1143,decode,7,8,33426,251867.044,251867.355,0.311
1144,decode,7,8,33427,251894.881,251895.217,0.336
1145,decode,7,8,33428,251923.224,251923.532,0.308
1146,decode,7,8,33429,251951.5,251951.806,0.306
1147,decode,7,8,33430,251979.75,251980.075,0.325
1148,decode,7,8,33431,252008.136,252008.448,0.313
1149,decode,7,8,33432,252036.428,252036.734,0.307
1150,decode,7,8,33433,252065.148,252065.47,0.322
1151,decode,7,8,33434,252093.284,252093.61,0.325
1152,decode,7,8,33435,252121.25,252121.562,0.313
1153,decode,7,8,33436,252149.486,252149.797,0.31
1154,decode,7,8,33437,252177.784,252178.113,0.329
1155,decode,7,8,33438,252206.029,252206.339,0.31
1156,decode,7,8,33439,252234.394,252234.705,0.311
1157,decode,7,8,33440,252262.698,252263.025,0.327
1158,decode,7,8,33441,252291.021,252291.331,0.31
1159,decode,7,8,33442,252319.297,252319.605,0.307
1160,decode,7,8,33443,252347.662,252347.991,0.328
1161,decode,7,8,33444,252375.827,252376.157,0.33
1162,decode,7,8,33445,252404.151,252404.458,0.308
1163,decode,7,8,33446,252432.449,252432.758,0.309
1164,decode,7,8,33447,252460.761,252461.093,0.332
1165,decode,7,8,33448,252489.075,252489.389,0.314
1166,decode,7,8,33449,252517.383,252517.691,0.307
1167,decode,7,8,33450,252545.671,252545.996,0.326
1168,decode,7,8,33451,252573.991,252574.301,0.309
1169,decode,7,8,33452,252602.3,252602.608,0.308
1170,decode,7,8,33453,252630.606,252630.913,0.307
1171,decode,7,8,33454,252658.869,252659.199,0.329
1172,decode,7,8,33455,252687.18,252687.49,0.31
1173,decode,7,8,33456,252715.51,252715.82,0.31
1174,decode,7,8,33457,252743.813,252744.143,0.33
1175,decode,7,8,33458,252772.07,252772.377,0.307
1176,decode,7,8,33459,252800.377,252800.687,0.31
1177,decode,7,8,33460,252828.633,252828.957,0.325
1178,decode,7,8,33461,252857.003,252857.311,0.308
1179,decode,7,8,33462,252885.272,252885.578,0.306
1180,decode,7,8,33463,252913.648,252913.979,0.33
1181,decode,7,8,33464,252941.903,252942.245,0.342
1182,decode,7,8,33465,252970.225,252970.533,0.308
1183,decode,7,8,33466,252998.516,252998.824,0.308
1184,decode,7,8,33467,253026.768,253027.092,0.324
1185,decode,7,8,33468,253055.09,253055.403,0.313
1186,decode,7,8,33469,253083.461,253083.793,0.332
1187,decode,7,8,33470,253111.658,253111.981,0.323
1188,decode,7,8,33471,253139.996,253140.304,0.309
1189,decode,7,8,33472,253168.497,253168.807,0.31
1190,decode,7,8,33473,253196.636,253196.965,0.329
1191,decode,7,8,33474,253225.027,253225.335,0.308
1192,decode,7,8,33475,253253.315,253253.622,0.307
1193,decode,7,8,33476,253281.618,253281.925,0.307
1194,decode,7,8,33477,253309.918,253310.247,0.329
1195,decode,7,8,33478,253338.325,253338.631,0.305
1196,decode,7,8,33479,253366.588,253366.896,0.308
1197,decode,7,8,33480,253394.878,253395.214,0.335
1198,decode,7,8,33481,253423.243,253423.55,0.307
1199,decode,7,8,33482,253451.533,253451.837,0.304
1200,decode,7,8,33483,253479.973,253480.283,0.31
1201,decode,7,8,33484,253508.191,253508.497,0.306
1202,decode,7,8,33485,253536.516,253536.83,0.314
1203,decode,7,8,33486,253564.863,253565.195,0.332
1204,decode,7,8,33487,253593.216,253593.524,0.307
1205,decode,7,8,33488,253621.52,253621.83,0.311
1206,decode,7,8,33489,253649.888,253650.226,0.338
1207,decode,7,8,33490,253678.275,253678.581,0.305
1208,decode,7,8,33491,253706.562,253706.869,0.306
1209,decode,7,8,33492,253734.832,253735.16,0.328
1210,decode,7,8,33493,253763.158,253763.465,0.306
1211,decode,7,8,33494,253791.516,253791.823,0.307
1212,decode,7,8,33495,253819.857,253820.185,0.328
1213,decode,7,8,33496,253848.206,253848.511,0.305
1214,decode,7,8,33497,253876.553,253876.859,0.305
1215,decode,7,8,33498,253904.817,253905.147,0.33
1216,prefill,1,8192,8196,253934.179,253946.474,12.295
1217,prefill,1,8192,16388,253961.504,253974.282,12.778
1218,prefill,1,8192,24580,254598.619,254611.347,12.729
1219,prefill,1,8192,32772,255596.568,255609.217,12.649
1220,prefill,2,8192,35061,256949.314,256961.82,12.506
1221,prefill,2,8192,13316,258652.598,258665.1,12.501
1222,prefill,1,8192,8979,259651.512,259663.651,12.139
1223,prefill,1,8192,17171,260493.881,260506.295,12.414
1224,prefill,1,8192,25363,261165.231,261177.988,12.758
1225,prefill,2,8192,27055,262198.484,262211.102,12.618
1226,prefill,1,8192,14696,263584.282,263596.636,12.354
1227,prefill,2,8192,16759,264423.006,264435.409,12.404
1228,prefill,1,8192,14325,265346.64,265359.484,12.844
1229,prefill,1,8192,22517,266086.522,266098.669,12.146
1230,prefill,2,8192,26173,266992.335,267004.99,12.655
1231,prefill,1,8192,12732,268254.198,268266.89,12.692
1232,prefill,2,8192,18547,269261.148,269273.772,12.624
1233,prefill,1,8192,10573,270098.185,270110.956,12.77
1234,prefill,1,8192,18765,271058.672,271071.221,12.549
1235,prefill,2,8192,21067,271800.679,271813.531,12.852
1236,prefill,2,8192,11004,272903.257,272916.589,13.331
1237,prefill,1,8192,11278,273712.065,273724.634,12.569
1238,prefill,1,8192,19470,274425.082,274438.084,13.002
1239,prefill,1,39,19509,275196.584,275209.987,13.403
1240,decode,9,16,35062,276329.928,276330.482,0.554
1241,decode,9,16,35063,276349.522,276349.849,0.326
1242,decode,9,16,35064,276382.924,276383.293,0.368
1243,decode,9,16,35065,276415.384,276415.706,0.322
1244,decode,9,16,35066,276447.983,276448.316,0.333
1245,decode,9,16,35067,276481.375,276481.699,0.324
1246,decode,9,16,35068,276514.428,276514.756,0.328
1247,decode,9,16,35069,276547.442,276547.772,0.331
1248,decode,9,16,35070,276580.457,276580.791,0.334
1249,decode,9,16,35071,276613.187,276613.516,0.329
1250,decode,9,16,35072,276645.844,276646.192,0.347
1251,decode,9,16,35073,276678.634,276678.979,0.345
1252,decode,9,16,35074,276711.728,276712.072,0.344
1253,decode,9,16,35075,276744.78,276745.128,0.348
1254,decode,9,16,35076,276777.893,276778.232,0.339
1255,decode,9,16,35077,276810.577,276810.908,0.331
1256,decode,9,16,35078,276843.961,276844.295,0.334
1257,decode,9,16,35079,276876.094,276876.417,0.324
1258,decode,9,16,35080,276909.249,276909.586,0.336
1259,decode,9,16,35081,276942.187,276942.516,0.328
1260,decode,9,16,35082,276975.324,276975.652,0.327
1261,decode,9,16,35083,277007.826,277008.169,0.343
1262,decode,9,16,35084,277040.555,277040.875,0.32
1263,decode,9,16,35085,277073.228,277073.551,0.323
1264,decode,9,16,35086,277106.827,277107.166,0.339
1265,decode,9,16,35087,277139.971,277140.395,0.424
1266,decode,9,16,35088,277173.207,277173.64,0.432
1267,decode,9,16,35089,277205.722,277206.162,0.44
1268,decode,9,16,35090,277238.115,277238.448,0.333
1269,decode,9,16,35091,277270.77,277271.107,0.337
1270,decode,9,16,35092,277303.81,277304.139,0.329
1271,decode,9,16,35093,277337.01,277337.342,0.332
1272,decode,9,16,35094,277370.002,277370.335,0.333
1273,decode,9,16,35095,277402.718,277403.052,0.334
1274,decode,9,16,35096,277435.429,277435.745,0.316
1275,decode,9,16,35097,277468.138,277468.458,0.32
1276,decode,9,16,35098,277501.281,277501.597,0.316
1277,decode,9,16,35099,277534.22,277534.535,0.315
1278,decode,9,16,35100,277567.326,277567.639,0.313
1279,decode,9,16,35101,277600.092,277600.405,0.313
1280,decode,9,16,35102,277633.072,277633.389,0.318
1281,decode,9,16,35103,277665.657,277665.988,0.332
1282,decode,9,16,35104,277698.767,277699.098,0.331
1283,decode,9,16,35105,277731.827,277732.151,0.324
1284,decode,9,16,35106,277764.818,277765.152,0.333
1285,decode,9,16,35107,277797.439,277797.759,0.32
1286,decode,9,16,35108,277830.171,277830.491,0.321
1287,decode,9,16,35109,277862.803,277863.142,0.338
1288,decode,9,16,35110,277895.889,277896.221,0.332
1289,decode,9,16,35111,277929.035,277929.356,0.321
1290,decode,9,16,35112,277962.111,277962.427,0.315
1291,decode,9,16,35113,277994.965,277995.295,0.33
1292,decode,9,16,35114,278027.63,278027.96,0.331
1293,decode,9,16,35115,278060.422,278060.736,0.314
1294,decode,9,16,35116,278093.505,278093.824,0.319
1295,decode,9,16,35117,278126.621,278126.962,0.341
1296,decode,9,16,35118,278159.698,278160.035,0.337
1297,decode,9,16,35119,278192.423,278192.748,0.325
1298,decode,9,16,35120,278225.08,278225.406,0.326
1299,decode,9,16,35121,278257.823,278258.187,0.364
1300,decode,9,16,35122,278291.102,278291.429,0.327
1301,decode,9,16,35123,278324.031,278324.347,0.316
1302,decode,9,16,35124,278357.191,278357.514,0.323
1303,decode,9,16,35125,278389.869,278390.214,0.345
1304,decode,9,16,35126,278422.603,278422.928,0.325
1305,decode,9,16,35127,278455.406,278455.722,0.316
1306,decode,9,16,35128,278488.355,278488.686,0.33
1307,decode,9,16,35129,278521.429,278521.744,0.315
1308,decode,9,16,35130,278554.414,278554.731,0.317
1309,decode,9,16,35131,278587.19,278587.508,0.318
1310,decode,9,16,35132,278619.96,278620.285,0.325
1311,decode,9,16,35133,278652.844,278653.195,0.351
1312,decode,9,16,35134,278685.953,278686.285,0.332
1313,decode,9,16,35135,278718.977,278719.291,0.314
1314,decode,9,16,35136,278752.092,278752.42,0.329
1315,decode,9,16,35137,278784.885,278785.236,0.352
1316,decode,9,16,35138,278817.701,278818.034,0.333
1317,decode,9,16,35139,278850.423,278850.738,0.315
1318,decode,9,16,35140,278883.523,278883.837,0.314
1319,decode,9,16,35141,278916.663,278917.002,0.338
1320,decode,9,16,35142,278949.912,278950.266,0.353
1321,decode,9,16,35143,278982.504,278982.843,0.339
1322,decode,9,16,35144,279015.242,279015.573,0.331
1323,decode,9,16,35145,279047.959,279048.277,0.318
1324,decode,9,16,35146,279081.061,279081.383,0.322
1325,decode,9,16,35147,279114.149,279114.473,0.324
1326,decode,9,16,35148,279147.889,279148.384,0.495
1327,decode,9,16,35149,279180.506,279180.98,0.474
1328,decode,9,16,35150,279213.26,279213.724,0.464
1329,decode,9,16,35151,279246.312,279246.779,0.467
1330,decode,9,16,35152,279278.47,279278.793,0.323
1331,decode,9,16,35153,279311.597,279311.915,0.318
1332,decode,9,16,35154,279344.638,279344.978,0.34
1333,decode,9,16,35155,279377.359,279377.674,0.315
1334,decode,9,16,35156,279410.145,279410.46,0.315
1335,decode,9,16,35157,279442.814,279443.147,0.333
1336,decode,9,16,35158,279475.893,279476.231,0.338
1337,decode,9,16,35159,279509.051,279509.379,0.328
1338,decode,9,16,35160,279542.191,279542.511,0.32
1339,prefill,1,8192,8196,279576.045,279588.408,12.363
1340,prefill,1,8192,16388,279607.655,279620.135,12.481
1341,prefill,1,8192,24580,280244.236,280256.968,12.732
1342,prefill,1,8192,32772,281241.646,281254.369,12.724
1343,prefill,2,8192,34372,282594.273,282606.709,12.436
1344,prefill,1,8192,14788,284296.874,284309.676,12.803
1345,prefill,1,8192,22980,285202.261,285214.571,12.31
1346,prefill,2,8192,25983,286129.377,286141.884,12.508
1347,prefill,1,8192,13385,287412.361,287425.177,12.816
1348,prefill,1,8192,21577,288348.228,288360.784,12.556
1349,prefill,2,8192,26372,289214.111,289226.737,12.625
1350,prefill,2,8192,11345,290438.605,290451.245,12.64
1351,prefill,1,8192,8444,291550.116,291563.178,13.062
1352,prefill,1,8192,16636,292323.277,292335.915,12.638
1353,prefill,2,8192,21356,292969.923,292982.515,12.592
1354,prefill,1,8192,11668,293978.03,293991.55,13.519
1355,prefill,1,8192,19860,294948.206,294960.526,12.32
1356,prefill,2,8192,23798,295737.912,295751.079,13.167
1357,prefill,1,8192,12450,296887.588,296900.084,12.496
1358,prefill,1,8192,20642,297863.461,297875.865,12.404
1359,prefill,2,8192,24855,298688.357,298700.795,12.439
1360,prefill,1,8192,12175,299872.195,299884.661,12.467
1361,prefill,1,6907,19082,300890.478,300902.98,12.502
1362,decode,8,8,34373,301703.064,301704.517,1.453
1363,decode,8,8,34374,302671.293,302671.653,0.36
1364,decode,8,8,34375,302702.013,302702.332,0.319
1365,decode,8,8,34376,302731.884,302732.246,0.362
1366,decode,8,8,34377,302762.232,302762.547,0.314
1367,decode,8,8,34378,302792.637,302792.963,0.326
1368,decode,8,8,34379,302823.001,302823.313,0.312
1369,decode,8,8,34380,302853.368,302853.68,0.313
1370,decode,8,8,34381,302883.712,302884.041,0.33
1371,decode,8,8,34382,302914.02,302914.332,0.312
1372,decode,8,8,34383,302944.315,302944.625,0.309
1373,decode,8,8,34384,302974.763,302975.093,0.33
1374,decode,8,8,34385,303005.085,303005.393,0.308
1375,decode,8,8,34386,303035.522,303035.835,0.312
1376,decode,8,8,34387,303065.873,303066.2,0.327
1377,decode,8,8,34388,303096.28,303096.592,0.312
1378,decode,8,8,34389,303126.708,303127.037,0.329
1379,decode,8,8,34390,303157.112,303157.424,0.312
1380,decode,8,8,34391,303187.673,303188.004,0.332
1381,decode,8,8,34392,303218.073,303218.383,0.309
1382,decode,8,8,34393,303248.446,303248.756,0.31
1383,decode,8,8,34394,303278.86,303279.192,0.332
1384,decode,8,8,34395,303309.253,303309.559,0.306
1385,decode,8,8,34396,303339.681,303340.008,0.327
1386,decode,8,8,34397,303370.171,303370.481,0.31
1387,decode,8,8,34398,303400.616,303400.926,0.31
1388,decode,8,8,34399,303431.024,303431.336,0.312
1389,decode,8,8,34400,303461.443,303461.75,0.307
1390,decode,8,8,34401,303491.866,303492.191,0.325
1391,decode,8,8,34402,303522.262,303522.571,0.309
1392,decode,8,8,34403,303552.694,303553.022,0.328
1393,decode,8,8,34404,303583.115,303583.43,0.315
1394,decode,8,8,34405,303613.585,303613.894,0.309
1395,decode,8,8,34406,303644.019,303644.33,0.311
1396,decode,8,8,34407,303674.408,303674.718,0.31
1397,decode,8,8,34408,303704.801,303705.13,0.329
1398,decode,8,8,34409,303735.26,303735.566,0.306
1399,decode,8,8,34410,303765.692,303766.021,0.33
1400,decode,8,8,34411,303796.23,303796.539,0.309
1401,decode,8,8,34412,303826.52,303826.83,0.309
1402,decode,8,8,34413,303856.916,303857.24,0.325
1403,decode,8,8,34414,303887.363,303887.673,0.31
1404,decode,8,8,34415,303917.783,303918.108,0.325
1405,decode,8,8,34416,303948.25,303948.559,0.309
1406,decode,8,8,34417,303978.745,303979.07,0.325
1407,decode,8,8,34418,304009.272,304009.752,0.48
1408,decode,8,8,34419,304039.71,304040.038,0.328
1409,decode,8,8,34420,304070.203,304070.513,0.31
1410,decode,8,8,34421,304100.621,304100.929,0.308
1411,decode,8,8,34422,304131.101,304131.41,0.309
1412,decode,8,8,34423,304161.592,304161.903,0.31
1413,decode,8,8,34424,304192.057,304192.366,0.309
1414,decode,8,8,34425,304222.529,304222.837,0.308
1415,decode,8,8,34426,304253.674,304254.013,0.339
1416,decode,8,8,34427,304283.463,304283.774,0.31
1417,decode,8,8,34428,304313.886,304314.212,0.326
1418,decode,8,8,34429,304344.348,304344.655,0.307
1419,decode,8,8,34430,304374.869,304375.2,0.331
1420,decode,8,8,34431,304405.398,304405.706,0.308
1421,decode,8,8,34432,304435.764,304436.095,0.33
1422,decode,8,8,34433,304466.234,304466.541,0.307
1423,decode,8,8,34434,304496.645,304496.969,0.323
1424,decode,8,8,34435,304527.164,304527.471,0.307
1425,decode,8,8,34436,304557.638,304557.965,0.328
1426,decode,8,8,34437,304588.063,304588.375,0.312
1427,decode,8,8,34438,304618.471,304618.78,0.309
1428,decode,8,8,34439,304648.896,304649.228,0.332
1429,decode,8,8,34440,304679.33,304679.644,0.313
1430,decode,8,8,34441,304709.792,304710.121,0.328
1431,decode,8,8,34442,304740.315,304740.623,0.309
1432,decode,8,8,34443,304770.789,304771.116,0.327
1433,decode,8,8,34444,304801.33,304801.638,0.308
1434,decode,8,8,34445,304831.854,304832.181,0.328
1435,decode,8,8,34446,304862.35,304862.661,0.311
1436,decode,8,8,34447,304892.756,304893.083,0.327
1437,decode,8,8,34448,304923.33,304923.638,0.307
1438,decode,8,8,34449,304953.86,304954.19,0.33
1439,decode,8,8,34450,304984.356,304984.666,0.31
1440,decode,8,8,34451,305014.882,305015.216,0.334
1441,decode,8,8,34452,305045.315,305045.624,0.309
1442,decode,8,8,34453,305076.162,305076.473,0.31
1443,decode,8,8,34454,305106.298,305106.611,0.313
1444,decode,8,8,34455,305136.809,305137.138,0.328
1445,decode,8,8,34456,305167.915,305168.246,0.331
1446,decode,8,8,34457,305198.401,305198.708,0.307
1447,decode,8,8,34458,305228.854,305229.19,0.335
1448,decode,8,8,34459,305259.291,305259.6,0.309
1449,decode,8,8,34460,305289.791,305290.12,0.329
1450,decode,8,8,34461,305320.236,305320.542,0.306
1451,decode,8,8,34462,305350.746,305351.073,0.327
1452,decode,8,8,34463,305381.214,305381.522,0.308
1453,decode,8,8,34464,305411.641,305411.966,0.324
1454,decode,8,8,34465,305442.118,305442.428,0.31
1455,decode,8,8,34466,305472.538,305472.85,0.313
1456,decode,8,8,34467,305503.0,305503.311,0.311
1457,decode,8,8,34468,305533.439,305533.75,0.31
1458,decode,8,8,34469,305563.909,305564.256,0.348
1459,decode,8,8,34470,305594.375,305594.687,0.311
1460,decode,8,8,34471,305624.996,305625.307,0.311
1461,prefill,1,8192,8196,305656.479,305668.712,12.232
1462,prefill,2,8192,15974,305686.105,305698.992,12.887
1463,prefill,1,8192,8610,306322.569,306335.301,12.732
1464,prefill,1,8192,16802,307289.155,307301.623,12.468
1465,prefill,1,8192,24994,307944.901,307957.547,12.647
1466,prefill,1,8192,33186,308961.946,308974.513,12.567
1467,prefill,2,8192,37721,310333.122,310345.879,12.757
1468,prefill,1,8192,11853,312052.544,312065.181,12.637
1469,prefill,2,8192,14718,313416.033,313428.222,12.189
1470,prefill,1,8192,13523,314213.185,314225.712,12.528
1471,prefill,1,8192,21715,314954.104,314966.535,12.432
1472,prefill,2,8192,26288,315825.423,315838.705,13.282
1473,prefill,1,8192,11815,317054.419,317066.768,12.349
1474,prefill,1,8192,20007,318136.654,318148.905,12.252
1475,prefill,1,8192,28199,318933.159,318945.827,12.668
1476,prefill,1,1509,29708,320090.516,320103.309,12.793
1477,decode,5,8,37722,321597.172,321597.62,0.447
1478,decode,5,8,37723,321965.779,321966.16,0.38
1479,decode,5,8,37724,321989.377,321989.694,0.317
1480,decode,5,8,37725,322012.896,322013.233,0.338
1481,decode,5,8,37726,322036.364,322036.677,0.313
1482,decode,5,8,37727,322059.923,322060.262,0.339
1483,decode,5,8,37728,322083.494,322083.804,0.31
1484,decode,5,8,37729,322107.063,322107.377,0.314
1485,decode,5,8,37730,322130.547,322130.859,0.313
1486,decode,5,8,37731,322154.138,322154.451,0.313
1487,decode,5,8,37732,322178.689,322179.04,0.35
1488,decode,5,8,37733,322201.225,322201.539,0.315
1489,decode,5,8,37734,322224.733,322225.066,0.332
1490,decode,5,8,37735,322248.356,322248.669,0.312
1491,decode,5,8,37736,322271.887,322272.215,0.328
1492,decode,5,8,37737,322295.484,322295.795,0.31
1493,decode,5,8,37738,322319.105,322319.417,0.313
1494,decode,5,8,37739,322342.691,322343.024,0.333
1495,decode,5,8,37740,322366.246,322366.557,0.311
1496,decode,5,8,37741,322389.82,322390.149,0.329
1497,decode,5,8,37742,322413.418,322413.728,0.31
1498,decode,5,8,37743,322436.987,322437.301,0.314
1499,decode,5,8,37744,322460.541,322460.852,0.311
1500,decode,5,8,37745,322484.26,322484.571,0.312
1501,decode,5,8,37746,322507.683,322508.041,0.357
1502,decode,5,8,37747,322531.191,322531.481,0.29
1503,decode,5,8,37748,322554.724,322555.029,0.305
1504,decode,5,8,37749,322578.361,322578.644,0.283
1505,decode,5,8,37750,322601.91,322602.222,0.312
1506,decode,5,8,37751,322625.473,322625.756,0.283
1507,decode,5,8,37752,322649.03,322649.309,0.279
1508,decode,5,8,37753,322672.808,322673.18,0.372
1509,decode,5,8,37754,322696.332,322696.647,0.315
1510,decode,5,8,37755,322719.788,322720.089,0.301
1511,decode,5,8,37756,322743.338,322743.62,0.282
1512,decode,5,8,37757,322767.254,322767.649,0.395
1513,decode,5,8,37758,322790.576,322790.886,0.31
1514,decode,5,8,37759,322814.155,322814.458,0.303
1515,decode,5,8,37760,322837.685,322837.989,0.304
1516,decode,5,8,37761,322861.296,322861.586,0.29
1517,decode,5,8,37762,322884.981,322885.301,0.32
1518,decode,5,8,37763,322908.595,322908.905,0.309
1519,decode,5,8,37764,322932.055,322932.341,0.285
1520,decode,5,8,37765,322955.898,322956.235,0.337
1521,decode,5,8,37766,322979.34,322979.651,0.311
1522,decode,5,8,37767,323003.04,323003.418,0.378
1523,decode,5,8,37768,323026.391,323026.679,0.288
1524,decode,5,8,37769,323049.988,323050.359,0.372
1525,decode,5,8,37770,323073.552,323073.84,0.288
1526,decode,5,8,37771,323097.151,323097.453,0.302
1527,decode,5,8,37772,323122.603,323122.91,0.307
1528,decode,5,8,37773,323144.328,323144.613,0.285
1529,decode,5,8,37774,323167.985,323168.301,0.317
1530,decode,5,8,37775,323191.623,323191.96,0.336
1531,decode,5,8,37776,323215.118,323215.42,0.302
1532,decode,5,8,37777,323238.663,323238.963,0.299
1533,decode,5,8,37778,323262.32,323262.625,0.305
1534,decode,5,8,37779,323285.876,323286.182,0.305
1535,decode,5,8,37780,323309.8,323310.195,0.395
1536,decode,5,8,37781,323333.159,323333.453,0.293
1537,decode,5,8,37782,323356.696,323356.995,0.299
1538,decode,5,8,37783,323380.4,323380.707,0.307
1539,decode,5,8,37784,323404.052,323404.384,0.332
1540,decode,5,8,37785,323427.687,323428.008,0.322
1541,decode,5,8,37786,323451.085,323451.373,0.288
1542,decode,5,8,37787,323474.678,323475.004,0.325
1543,decode,5,8,37788,323498.449,323498.829,0.38
1544,decode,5,8,37789,323521.879,323522.205,0.326
1545,decode,5,8,37790,323545.446,323545.732,0.285
1546,decode,5,8,37791,323569.292,323569.645,0.353
1547,decode,5,8,37792,323592.773,323593.105,0.333
1548,decode,5,8,37793,323616.272,323616.556,0.285
1549,decode,5,8,37794,323639.871,323640.173,0.303
1550,decode,5,8,37795,323663.501,323663.814,0.313
1551,decode,5,8,37796,323687.046,323687.331,0.285
1552,decode,5,8,37797,323710.66,323710.96,0.3
1553,decode,5,8,37798,323734.218,323734.505,0.287
1554,decode,5,8,37799,323757.808,323758.111,0.304
1555,decode,5,8,37800,323781.623,323781.976,0.354
1556,decode,5,8,37801,323805.017,323805.302,0.286
1557,decode,5,8,37802,323828.846,323829.18,0.334
